date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:47:54	3995/3995	---M--	200	added ('OK')	application/json	etag:%221239-1723488474;;;%22	https://officeprodeals.com/wp-json/wp/v2/pages/1053	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/wp/v2/pages/1053.json	(from https://officeprodeals.com/terms-and-conditions/)
19:47:55	2153/2153	---M--	200	added ('OK')	application/json	etag:%221240-1723488475;;;%22	https://officeprodeals.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofficeprodeals.com%2Fterms-and-conditions%2F	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/oembed/1.0/embeded76.json	(from https://officeprodeals.com/terms-and-conditions/)
19:47:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Aug%202024%2018:47:55%20GMT	https://officeprodeals.com/?p=1053	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/index6c4a.html	(from https://officeprodeals.com/terms-and-conditions/)
19:47:55	2313/2313	---M-Z	200	added ('OK')	text/xml	etag:%221241-1723488475;gz%22	https://officeprodeals.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofficeprodeals.com%2Fterms-and-conditions%2F&format=xml	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/oembed/1.0/embed4b37	(from https://officeprodeals.com/terms-and-conditions/)
19:47:56	6184/6184	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Apr%202024%2010:06:39%20GMT	https://officeprodeals.com/wp-content/plugins/testimonial-slider-and-showcase/assets/vendor/fontello/font/tss-font.eot?40673691	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/testimonial-slider-and-showcase/assets/vendor/fontello/font/tss-font07c7.eot	(from https://officeprodeals.com/wp-content/plugins/testimonial-slider-and-showcase/assets/vendor/fontello/css/tss-font.min.css?ver=2.3.10)
19:47:56	2700/2700	---M--	200	added ('OK')	font/woff2	date:Tue,%2023%20Apr%202024%2010:06:39%20GMT	https://officeprodeals.com/wp-content/plugins/testimonial-slider-and-showcase/assets/vendor/fontello/font/tss-font.woff2?40673691	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/testimonial-slider-and-showcase/assets/vendor/fontello/font/tss-font07c7.woff2	(from https://officeprodeals.com/wp-content/plugins/testimonial-slider-and-showcase/assets/vendor/fontello/css/tss-font.min.css?ver=2.3.10)
19:47:57	3388/3388	---M--	200	added ('OK')	font/woff	date:Tue,%2023%20Apr%202024%2010:06:39%20GMT	https://officeprodeals.com/wp-content/plugins/testimonial-slider-and-showcase/assets/vendor/fontello/font/tss-font.woff?40673691	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/testimonial-slider-and-showcase/assets/vendor/fontello/font/tss-font07c7.woff	(from https://officeprodeals.com/wp-content/plugins/testimonial-slider-and-showcase/assets/vendor/fontello/css/tss-font.min.css?ver=2.3.10)
19:47:57	6016/6016	---M--	200	added ('OK')	font/ttf	date:Tue,%2023%20Apr%202024%2010:06:39%20GMT	https://officeprodeals.com/wp-content/plugins/testimonial-slider-and-showcase/assets/vendor/fontello/font/tss-font.ttf?40673691	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/testimonial-slider-and-showcase/assets/vendor/fontello/font/tss-font07c7.ttf	(from https://officeprodeals.com/wp-content/plugins/testimonial-slider-and-showcase/assets/vendor/fontello/css/tss-font.min.css?ver=2.3.10)
19:47:57	1437/1437	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Apr%202024%2010:06:39%20GMT	https://officeprodeals.com/wp-content/plugins/testimonial-slider-and-showcase/assets/vendor/fontello/font/tss-font.svg?40673691	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/testimonial-slider-and-showcase/assets/vendor/fontello/font/tss-font07c7.svg	(from https://officeprodeals.com/wp-content/plugins/testimonial-slider-and-showcase/assets/vendor/fontello/css/tss-font.min.css?ver=2.3.10)
19:47:59	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2017%20Jul%202020%2017:11:03%20GMT	https://officeprodeals.com/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-includes/fonts/dashicons7d4b.eot	(from https://officeprodeals.com/wp-includes/css/dashicons.min.css?ver=6.6.1)
19:47:59	56392/56392	---M--	200	added ('OK')	font/ttf	date:Fri,%2017%20Jul%202020%2017:11:03%20GMT	https://officeprodeals.com/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-includes/fonts/dashicons7d4b.ttf	(from https://officeprodeals.com/wp-includes/css/dashicons.min.css?ver=6.6.1)
19:48:00	351/351	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2023%20Feb%202021%2016:45:19%20GMT	https://officeprodeals.com/wp-includes/js/zxcvbn-async.min.js?ver=1.0	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-includes/js/zxcvbn-async.min5152.js	(from https://officeprodeals.com/my-account/lost-password/)
19:48:00	1123/1123	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2022%20Jan%202021%2012:32:03%20GMT	https://officeprodeals.com/wp-admin/js/password-strength-meter.min.js?ver=6.6.1	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-admin/js/password-strength-meter.minb6a4.js	(from https://officeprodeals.com/my-account/lost-password/)
19:48:01	2030/2030	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2009%20Aug%202024%2005:23:27%20GMT	https://officeprodeals.com/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.js?ver=9.1.4	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min4615.js	(from https://officeprodeals.com/my-account/lost-password/)
19:48:01	132/132	---M--	200	added ('OK')	text/javascript	date:Fri,%2009%20Aug%202024%2005:23:27%20GMT	https://officeprodeals.com/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min.js?ver=9.1.4	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min4615.js	(from https://officeprodeals.com/my-account/lost-password/)
19:48:02	547/547	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Aug%202024%2005:23:27%20GMT	https://officeprodeals.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	(from https://officeprodeals.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=9.1.4)
19:48:03	1554/1554	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2009%20Aug%202024%2005:23:27%20GMT	https://officeprodeals.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	(from https://officeprodeals.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=9.1.4)
19:48:03	866/866	---M--	200	added ('OK')	image/gif	date:Fri,%2009%20Aug%202024%2005:23:27%20GMT	https://officeprodeals.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	(from https://officeprodeals.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=9.1.4)
19:48:04	1444/1444	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2002%20Aug%202024%2009:15:59%20GMT	https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/img/cards/visa.svg	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/img/cards/visa.svg	(from https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/build/stripe.css?ver=3.3.74)
19:48:04	4727/4727	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2002%20Aug%202024%2009:15:59%20GMT	https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/img/cards/amex.svg	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/img/cards/amex.svg	(from https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/build/stripe.css?ver=3.3.74)
19:48:04	2287/2287	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2002%20Aug%202024%2009:15:59%20GMT	https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/img/cards/discover.svg	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/img/cards/discover.svg	(from https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/build/stripe.css?ver=3.3.74)
19:48:05	4768/4768	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2002%20Aug%202024%2009:15:59%20GMT	https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/img/cards/mastercard.svg	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/img/cards/mastercard.svg	(from https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/build/stripe.css?ver=3.3.74)
19:48:05	915/915	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2002%20Aug%202024%2009:15:59%20GMT	https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/img/cards/diners.svg	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/img/cards/diners.svg	(from https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/build/stripe.css?ver=3.3.74)
19:48:06	3076/3076	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2002%20Aug%202024%2009:15:59%20GMT	https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/img/cards/jcb.svg	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/img/cards/jcb.svg	(from https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/build/stripe.css?ver=3.3.74)
19:48:06	3686/3686	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2002%20Aug%202024%2009:15:59%20GMT	https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/img/sepa.svg	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/img/sepa.svg	(from https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/build/stripe.css?ver=3.3.74)
19:48:07	4686/4686	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2002%20Aug%202024%2009:15:59%20GMT	https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/img/amazon_pay.svg	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/img/amazon_pay.svg	(from https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/build/stripe.css?ver=3.3.74)
19:48:07	2502/2502	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2002%20Aug%202024%2009:15:59%20GMT	https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/img/cashapp.svg	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/img/cashapp.svg	(from https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/build/stripe.css?ver=3.3.74)
19:48:08	609/609	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2002%20Aug%202024%2009:15:59%20GMT	https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/img/revolut_pay.svg	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/img/revolut_pay.svg	(from https://officeprodeals.com/wp-content/plugins/woo-stripe-payment/assets/build/stripe.css?ver=3.3.74)
19:48:09	1323/1323	---M--	200	added ('OK')	application/json	etag:%221242-1723488489;;;%22	https://officeprodeals.com/wp-json/wp/v2/users/1	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/wp/v2/users/1.json	(from https://officeprodeals.com/author/officeprodeals/)
19:48:10	814/814	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fedfec5f30d9a9db74a7ab43c8ebb379%22	https://officeprodeals.com/massa-ultricies-hendrerit-dolor-magna/feed/	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/massa-ultricies-hendrerit-dolor-magna/feed/index.html	(from https://officeprodeals.com/massa-ultricies-hendrerit-dolor-magna/)
19:48:10	33980/33980	---MCZ	200	added ('OK')	application/rss+xml	etag:%228e3bae05eb4dfc041b7aea3740ea2be0%22	https://officeprodeals.com/author/officeprodeals/feed/	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/author/officeprodeals/feed/index.html	(from https://officeprodeals.com/author/officeprodeals/)
19:48:11	6890/6890	---M--	200	added ('OK')	application/json	etag:%221243-1723488491;;;%22	https://officeprodeals.com/wp-json/wp/v2/posts/391	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/wp/v2/posts/391.json	(from https://officeprodeals.com/massa-ultricies-hendrerit-dolor-magna/)
19:48:12	2383/2383	---M--	200	added ('OK')	application/json	etag:%221244-1723488492;;;%22	https://officeprodeals.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofficeprodeals.com%2Fmassa-ultricies-hendrerit-dolor-magna%2F	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/oembed/1.0/embed0303.json	(from https://officeprodeals.com/massa-ultricies-hendrerit-dolor-magna/)
19:48:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Aug%202024%2018:48:12%20GMT	https://officeprodeals.com/?p=391	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/index64d4.html	(from https://officeprodeals.com/massa-ultricies-hendrerit-dolor-magna/)
19:48:12	2581/2581	---M-Z	200	added ('OK')	text/xml	etag:%221245-1723488492;gz%22	https://officeprodeals.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofficeprodeals.com%2Fmassa-ultricies-hendrerit-dolor-magna%2F&format=xml	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/oembed/1.0/embed9729	(from https://officeprodeals.com/massa-ultricies-hendrerit-dolor-magna/)
19:48:13	18506/18506	---M--	200	added ('OK')	image/webp	date:Tue,%2023%20Apr%202024%2009:08:05%20GMT	https://officeprodeals.com/wp-content/uploads/2022/05/article-image-3.webp	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/uploads/2022/05/article-image-3.webp	(from https://officeprodeals.com/massa-ultricies-hendrerit-dolor-magna/)
19:48:14	1800/1800	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fedfec5f30d9a9db74a7ab43c8ebb379%22	https://officeprodeals.com/fermentum-faucibus-ornare-quam-viverra/feed/	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/fermentum-faucibus-ornare-quam-viverra/feed/index.html	(from https://officeprodeals.com/fermentum-faucibus-ornare-quam-viverra/)
19:48:14	6290/6290	---M--	200	added ('OK')	application/json	etag:%221246-1723488494;;;%22	https://officeprodeals.com/wp-json/wp/v2/posts/1	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/wp/v2/posts/1.json	(from https://officeprodeals.com/fermentum-faucibus-ornare-quam-viverra/)
19:48:14	2388/2388	---M--	200	added ('OK')	application/json	etag:%221247-1723488494;;;%22	https://officeprodeals.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofficeprodeals.com%2Ffermentum-faucibus-ornare-quam-viverra%2F	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/oembed/1.0/embed030a.json	(from https://officeprodeals.com/fermentum-faucibus-ornare-quam-viverra/)
19:48:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Aug%202024%2018:48:15%20GMT	https://officeprodeals.com/?p=1	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/indexcff1.html	(from https://officeprodeals.com/fermentum-faucibus-ornare-quam-viverra/)
19:48:15	2586/2586	---M-Z	200	added ('OK')	text/xml	etag:%221248-1723488495;gz%22	https://officeprodeals.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofficeprodeals.com%2Ffermentum-faucibus-ornare-quam-viverra%2F&format=xml	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/oembed/1.0/embedbe38	(from https://officeprodeals.com/fermentum-faucibus-ornare-quam-viverra/)
19:48:16	36128/36128	---M--	200	added ('OK')	image/webp	date:Tue,%2023%20Apr%202024%2009:07:55%20GMT	https://officeprodeals.com/wp-content/uploads/2022/04/article-image-1.webp	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/uploads/2022/04/article-image-1.webp	(from https://officeprodeals.com/fermentum-faucibus-ornare-quam-viverra/)
19:48:16	6894/6894	---M--	200	added ('OK')	application/json	etag:%221249-1723488496;;;%22	https://officeprodeals.com/wp-json/wp/v2/posts/388	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/wp/v2/posts/388.json	(from https://officeprodeals.com/consequat-mauris-nunc-congue-suscipit/)
19:48:17	814/814	---M-Z	200	added ('OK')	application/rss+xml	etag:%22fedfec5f30d9a9db74a7ab43c8ebb379%22	https://officeprodeals.com/consequat-mauris-nunc-congue-suscipit/feed/	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/consequat-mauris-nunc-congue-suscipit/feed/index.html	(from https://officeprodeals.com/consequat-mauris-nunc-congue-suscipit/)
19:48:17	73764/73764	---MCZ	200	added ('OK')	text/html	etag:%221250-1723488496;gz%22	https://officeprodeals.com/fermentum-faucibus-ornare-quam-viverra/?replytocom=2	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/fermentum-faucibus-ornare-quam-viverra/index0e22.html	(from https://officeprodeals.com/fermentum-faucibus-ornare-quam-viverra/)
19:48:17	2383/2383	---M--	200	added ('OK')	application/json	etag:%221251-1723488497;;;%22	https://officeprodeals.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofficeprodeals.com%2Fconsequat-mauris-nunc-congue-suscipit%2F	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/oembed/1.0/embeda06c.json	(from https://officeprodeals.com/consequat-mauris-nunc-congue-suscipit/)
19:48:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Aug%202024%2018:48:17%20GMT	https://officeprodeals.com/?p=388	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/index42a9.html	(from https://officeprodeals.com/consequat-mauris-nunc-congue-suscipit/)
19:48:18	2581/2581	---M-Z	200	added ('OK')	text/xml	etag:%221252-1723488498;gz%22	https://officeprodeals.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofficeprodeals.com%2Fconsequat-mauris-nunc-congue-suscipit%2F&format=xml	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-json/oembed/1.0/embed9b3d	(from https://officeprodeals.com/consequat-mauris-nunc-congue-suscipit/)
19:48:19	45026/45026	---M--	200	added ('OK')	image/webp	date:Tue,%2023%20Apr%202024%2009:08:00%20GMT	https://officeprodeals.com/wp-content/uploads/2022/05/article-image-2.webp	C:/My%20Web%20Sites/Microsoft%20Ecom%20Buy%20Office%20small%20website/officeprodeals.com/wp-content/uploads/2022/05/article-image-2.webp	(from https://officeprodeals.com/consequat-mauris-nunc-congue-suscipit/)
